service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Route 23 - Clendenin_#2_2016-02-08T16:05:38_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#2_2016-02-08T16:06:58_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 23 - Clendenin_0636_Feb 10 2016  3:35:14:883PM_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T12:19:34_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T12:20:23_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T12:41:52_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T12:41:52_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T12:58:35_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T13:14:43_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T13:14:43_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:09:29_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:10:29_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:12:08_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:17:04_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:17:39_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:59:53_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:00:45_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:01:25_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:01:25_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:02:10_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:03:53_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:03:53_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:03:53_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:48:51_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:48:51_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:49:28_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:54:59_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-10T13:45:57_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-10T13:46:20_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-10T14:22:31_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-10T14:25:40_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-10T14:29:00_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:42:56_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:42:56_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:42:56_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:51:31_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:51:31_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:52:26_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:59:53_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:01:26_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:48:51_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:49:28_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:54:31_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:54:59_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:55:40_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-10T13:45:27_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-10T13:45:57_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-10T14:18:31_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-08T14:41:34_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-08T15:01:26_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-10T13:35:37_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-10T13:36:18_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#3_2016-02-08T14:41:34_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#3_2016-02-08T15:01:26_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#5_2016-02-08T14:41:35_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#3_2016-02-08T15:01:26_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#3_2016-02-08T15:01:26_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#4_2016-02-08T14:41:34_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0425_Mar  7 2016  4:46:46:433AM_20170901_99991231_20170425_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0430_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0430_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0545_Feb 19 2016  8:37:02:027AM_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0615_Feb  8 2016  2:40:46:553PM_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0633_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0645_Feb  8 2016  2:51:08:710PM_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0717_Mar  7 2016  5:08:27:960AM_20170901_99991231_20170425_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0733_Feb 10 2016  2:25:13:313PM_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0840_Mar  7 2016  4:52:32:367AM_20170901_99991231_20170425_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_1030_Mar  7 2016  5:29:17:397AM_20170901_99991231_20170425_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_1818_20170901_99991231_20170425_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_1915_Mar  7 2016  6:05:23:550AM_20170901_99991231_20170425_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:01:03_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:01:03_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:05:38_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:06:58_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-10T15:30:41_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 23 - Clendenin_#2_2016-02-08T16:01:03_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#2_2016-02-08T16:05:38_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 23 - Clendenin_0530_Feb  8 2016  4:00:36:483PM_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T12:19:34_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T12:40:32_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T12:40:32_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:09:29_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:24:32_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:24:32_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:25:19_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:25:19_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:25:19_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-08T14:49:12_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-08T14:54:07_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#1_2016-02-05T14:25:19_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_0515_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_0515_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#5_2016-02-08T14:41:35_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0535_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0733_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_2225_Mar 30 2017  2:52:09:223PM_20170901_99991231_20170425_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_2315_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:01:31_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:06:12_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:06:12_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:06:58_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#1_2016-02-08T16:01:03_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#1_2016-02-08T16:02:08_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#1_2016-02-08T16:06:58_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#2_2016-02-08T16:01:03_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#2_2016-02-08T16:06:58_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#2_2016-02-08T16:06:58_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#2_2016-02-10T15:38:04_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T12:19:34_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T12:20:23_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T12:58:35_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:09:29_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:10:29_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:12:08_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:12:08_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:17:39_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:17:39_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T14:24:32_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-08T14:44:16_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#1_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_0505_Mar 29 2017  2:21:39:420PM_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
