shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
South, 39.472870, -80.119470, 529, 19.32
South, 39.472580, -80.120080, 530, 19.36
South, 39.472070, -80.121340, 531, 19.44
South, 39.471810, -80.122080, 532, 19.48
South, 39.471260, -80.123800, 533, 19.58
South, 39.469570, -80.128790, 534, 19.87
South, 39.469380, -80.129280, 535, 19.90
South, 39.468980, -80.130180, 536, 19.96
South, 39.468950, -80.130230, 537, 19.96
South, 39.468320, -80.131490, 538, 20.04
South, 39.468170, -80.131890, 539, 20.07
South, 39.468150, -80.131920, 540, 20.07
South, 39.468140, -80.131950, 541, 20.07
South, 39.467710, -80.132720, 542, 20.12
South, 39.467640, -80.132870, 543, 20.13
South, 39.467570, -80.133070, 544, 20.14
South, 39.467540, -80.133200, 545, 20.15
South, 39.467500, -80.133450, 546, 20.16
South, 39.467500, -80.133570, 547, 20.17
South, 39.467490, -80.133740, 548, 20.18
South, 39.467490, -80.133880, 549, 20.18
South, 39.467560, -80.134340, 550, 20.21
South, 39.467640, -80.134580, 551, 20.22
South, 39.467720, -80.134740, 552, 20.23
South, 39.467780, -80.134830, 553, 20.24
South, 39.467820, -80.134900, 554, 20.25
South, 39.467890, -80.135000, 555, 20.25
South, 39.468070, -80.135200, 556, 20.27
South, 39.468130, -80.135240, 557, 20.27
South, 39.468280, -80.135360, 558, 20.29
South, 39.468560, -80.135520, 559, 20.31
South, 39.468660, -80.135600, 560, 20.31
South, 39.468860, -80.135620, 561, 20.33
South, 39.469170, -80.135620, 562, 20.35
South, 39.469270, -80.135600, 563, 20.36
South, 39.469400, -80.135560, 564, 20.37
South, 39.469590, -80.135470, 565, 20.38
South, 39.469710, -80.135400, 566, 20.39
South, 39.469870, -80.135270, 567, 20.40
South, 39.469970, -80.135170, 568, 20.41
South, 39.470070, -80.135050, 569, 20.42
South, 39.470150, -80.134930, 570, 20.43
South, 39.470260, -80.134730, 571, 20.44
South, 39.470380, -80.134430, 572, 20.46
South, 39.470430, -80.134280, 573, 20.47
South, 39.470470, -80.134110, 574, 20.48
South, 39.470490, -80.134060, 575, 20.48
South, 39.470710, -80.133300, 576, 20.52
South, 39.471680, -80.133750, 577, 20.60
South, 39.472780, -80.134320, 578, 20.68
South, 39.473020, -80.134430, 579, 20.70
South, 39.473370, -80.134620, 580, 20.72
South, 39.473950, -80.134850, 581, 20.76
South, 39.474510, -80.135090, 582, 20.80
South, 39.475850, -80.135750, 583, 20.90
South, 39.475890, -80.135710, 584, 20.91
South, 39.475950, -80.135680, 585, 20.91
South, 39.475980, -80.135670, 586, 20.91
South, 39.476050, -80.135670, 587, 20.92
South, 39.476110, -80.135700, 588, 20.92
South, 39.476150, -80.135730, 589, 20.93
South, 39.476160, -80.135750, 590, 20.93
South, 39.476200, -80.135790, 591, 20.93
South, 39.476210, -80.135820, 592, 20.93
South, 39.476220, -80.135840, 593, 20.93
South, 39.476230, -80.135870, 594, 20.93
South, 39.476230, -80.135900, 595, 20.94
South, 39.476240, -80.135930, 596, 20.94
South, 39.476240, -80.135970, 597, 20.94
South, 39.478480, -80.137020, 598, 21.10
South, 39.478530, -80.136970, 599, 21.11
South, 39.478590, -80.136930, 600, 21.11
South, 39.478620, -80.136920, 601, 21.12
South, 39.478710, -80.136920, 602, 21.12
South, 39.478770, -80.136940, 603, 21.13
South, 39.478800, -80.136960, 604, 21.13
South, 39.478870, -80.137030, 605, 21.13
South, 39.478890, -80.137070, 606, 21.14
South, 39.478920, -80.137170, 607, 21.14
South, 39.478930, -80.137250, 608, 21.15
South, 39.478930, -80.137300, 609, 21.15
South, 39.478920, -80.137330, 610, 21.15
South, 39.478920, -80.137360, 611, 21.15
South, 39.478910, -80.137380, 612, 21.15
