shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42198,-81.54439,231,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42247,-81.54428,232,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42263,-81.54423,233,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42279,-81.54417,234,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.423,-81.54408,235,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.4234,-81.54387,236,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42372,-81.54365,237,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42388,-81.54353,238,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.424,-81.54343,239,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42427,-81.54318,240,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42443,-81.54301,241,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42483,-81.54254,242,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42569,-81.54144,243,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42585,-81.54125,244,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42602,-81.54102,245,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42644,-81.54049,246,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42673,-81.54007,247,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42698,-81.53964,248,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42705,-81.53954,249,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42723,-81.53918,250,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42751,-81.53846,251,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42765,-81.53794,252,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42777,-81.53735,253,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42802,-81.53572,254,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.4282,-81.53486,255,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42832,-81.53445,256,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42845,-81.53406,257,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.4286,-81.53371,258,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.4288,-81.53332,259,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42912,-81.5328,260,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42924,-81.53263,261,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.4295,-81.5323,262,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.42996,-81.53179,263,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43071,-81.53104,264,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.432,-81.52968,265,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43223,-81.5294,266,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43267,-81.5288,267,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43288,-81.52843,268,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.4331,-81.52795,269,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43319,-81.52773,270,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43332,-81.52735,271,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43343,-81.52695,272,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43355,-81.52641,273,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43374,-81.52533,274,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43391,-81.52449,275,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43401,-81.52409,276,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43426,-81.52336,277,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43444,-81.52296,278,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43464,-81.52258,279,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43483,-81.52228,280,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43491,-81.52218,281,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43497,-81.52209,282,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43506,-81.52198,283,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43513,-81.52188,284,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43545,-81.52151,285,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43556,-81.5214,286,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43572,-81.52126,287,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43601,-81.52104,288,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.4363,-81.52086,289,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.4365,-81.52076,290,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43659,-81.5207,291,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43676,-81.52063,292,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43686,-81.52058,293,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43699,-81.52053,294,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43742,-81.52039,295,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43776,-81.5203,296,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43795,-81.52026,297,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43822,-81.52022,298,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43834,-81.52022,299,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43841,-81.52021,300,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43853,-81.52021,301,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43873,-81.52023,302,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.43906,-81.52028,303,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.4393,-81.52033,304,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.4406,-81.52067,305,
