shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65328,-80.00956,246,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6529,-80.00929,247,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65218,-80.00872,248,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65172,-80.00839,249,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65062,-80.00769,250,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65011,-80.00744,251,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64973,-80.0073,252,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64921,-80.00714,253,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64849,-80.007,254,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64465,-80.00649,255,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64435,-80.00643,256,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64402,-80.00632,257,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64386,-80.00625,258,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6436,-80.00611,259,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64291,-80.00567,260,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64244,-80.00523,261,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64214,-80.00491,262,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.63058,-79.9912,263,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6301,-79.99066,264,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62979,-79.99034,265,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62942,-79.99,266,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62931,-79.98991,267,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62919,-79.9898,268,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62899,-79.98965,269,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6288,-79.98949,270,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62832,-79.98917,271,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62798,-79.98896,272,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62777,-79.98885,273,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62768,-79.98879,274,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62756,-79.98873,275,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62709,-79.98853,276,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62661,-79.98837,277,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62635,-79.9883,278,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6258,-79.98818,279,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62509,-79.98809,280,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62466,-79.98807,281,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62449,-79.98807,282,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62412,-79.98809,283,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62378,-79.98813,284,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62303,-79.98825,285,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62274,-79.98833,286,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.62231,-79.98847,287,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6217,-79.9887,288,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.61355,-79.99201,289,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.61136,-79.99287,290,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.61052,-79.99313,291,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.60975,-79.99329,292,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.60929,-79.99336,293,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.60867,-79.99343,294,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6082,-79.99346,295,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.60752,-79.99347,296,
